dataProcessID,dataSourceID,dataProcess,batchGroup,subjectArea,objectSchema,objectName,dataProcessPathOrProcedure,partitionBy,piiColumns,primaryKeyColumns,projectIdColumn,isIncremental,isOptimize,zOrderColumns,silverJulianDateColumns,silverIsSnapshot,silverSnapshotPeriod,watermarkColumn,watermarkValue,lastExecutionTimestamp,description,isEnabled,isTestPromoteEnvironment,isProdPromoteEnvironment
652,384,silver,daily,NULL,silver_cosential,Document_AssocProject,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,Documents associated to Projects,1,1,1
653,383,silver,daily,NULL,silver_cosential,Document,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Documents ",1,1,1
654,382,silver,daily,NULL,silver_security,E1_Project_Overrides_RLS,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:38:26.000,2026-07-22 05:38:26.000,lookup table for E1 Row level security overrides,1,1,1
655,381,silver,daily,NULL,silver_security,Cosential_Projects_RLS,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:38:26.000,2026-07-22 05:38:26.000,lookup table for Cosential Row level security,1,1,1
656,380,silver,daily,NULL,silver_security,Cosential_Opportunity_RLS,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:38:26.000,2026-07-22 05:38:26.000,lookup table for Cosential Row level security,1,1,1
725,432,silver,daily,NULL,silver_ineight,vwCoreProjectDetailAttribute,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 08:00:10.000,2026-07-22 03:00:09.000,NULL,1,1,1
726,435,silver,daily,NULL,silver_ineight,vwPCOSummary,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
727,434,silver,daily,NULL,silver_ineight,vwPackage,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
662,392,silver,daily,NULL,silver_ineight,vwCompletionsResponseTypeElement,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
663,391,silver,daily,NULL,silver_ineight,vwCompletionsResponseType,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
664,390,silver,daily,NULL,silver_ineight,vwCompletionsQuestionText,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
665,389,silver,daily,NULL,silver_ineight,vwCompletionsQuestionReportingTag,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
666,388,silver,daily,NULL,silver_ineight,vwCompletionsQuestion,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
667,387,silver,daily,NULL,silver_ineight,vwCompletionsGeneralHeaderData,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
668,386,silver,daily,NULL,silver_ineight,vwCompletionsEventTaskData,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
675,395,silver,daily,NULL,silver_e1,F1307,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,"F1EFTB, F1EFTE, F1UPMJ",0,NULL,etlBronzeTimestamp,2026-07-21 23:10:57.000,2026-07-22 06:10:57.000,Status History File (Work Orders/Equipment),1,1,1
